date,ticker,trade_grade,cap,intraday_setup,setup,atr_pct,atr_pct_move,avg_daily_vol,breaks_ath,breaks_fifty_two_wk,close_at_lows,close_green_red,day_of_range_pct,gap_pct,hit_green_red,hit_prior_day_hilo,move_together,one_day_before_range_pct,pct_change_120,pct_change_15,pct_change_3,pct_change_30,pct_change_90,pct_from_10mav,pct_from_200mav,pct_from_20mav,pct_from_50mav,atr_distance_from_50mav,percent_of_premarket_vol,percent_of_vol_in_first_10_min,percent_of_vol_in_first_15_min,percent_of_vol_in_first_30_min,percent_of_vol_in_first_5_min,percent_of_vol_on_breakout_day,percent_of_vol_one_day_before,percent_of_vol_three_day_before,percent_of_vol_two_day_before,premarket_vol,reversal_duration,reversal_open_close_pct,reversal_open_low_pct,reversal_open_post_low_pct,reversal_open_to_day_after_open_pct,spy_open_close_pct,three_day_before_range_pct,time_of_high_price,time_of_low,time_of_reversal,two_day_before_range_pct,vol_in_first_10_min,vol_in_first_15_min,vol_in_first_30_min,vol_in_first_5_min,vol_on_breakout_day,vol_one_day_before,vol_three_day_before,vol_two_day_before,upper_band_distance,bollinger_width,closed_outside_upper_band,vol_ratio_5min_to_pm,rvol_score,prior_day_close_vs_high_pct,consecutive_up_days,prior_day_range_atr,time_of_high_bucket,gap_from_pm_high,spy_5day_return,uvxy_close,bp,npl,size,pct_from_9ema
11/13/2020,NIO,B,Medium,,2DBreakoutIB,0.0505,0.1923,217475033.8,TRUE,TRUE,FALSE,TRUE,2.840790843,0.061904762,TRUE,TRUE,FALSE,1.581336696,11.29976019,0.888438881,0.234416366,1.421624174,2.520247083,0.315470123,3.557705002,0.560745241,1.071501189,5.834630593,0.086911494,0.138914773,0.211054705,0.36759237,0.07001966,2.657649965,1.921294337,1.229651784,0.98213394,18901080,0 days 04:17:00,-0.131214662,-0.209397543,-0.163579645,-0.198381751,0.007965773,2.109222269,2020-11-13 10:01:00-05:00,2020-11-13 14:48:00-05:00,2020-11-13 10:31:00-05:00,1.280589876,30210495,45899129,79942163,15227528,577972516,349870260,239101811,180685242,0.000718492,0.845580979,TRUE,0.805643275,2.657649965,0.805555556,2,2.213885985,1,-0.027308932,0.008710304,35925,,,,0.300038038
11/13/2020,LI,B,Medium,,2DGapFade,0.0528,0.1457,23727625.74,TRUE,TRUE,FALSE,TRUE,3.188743132,0.219634991,TRUE,FALSE,FALSE,2.937470616,1.354799514,1.106521739,0.535657686,1.290780142,1.513618677,0.532428271,0,0.772264327,1.081042625,6.319736786,0.766105391,0.784172433,1.00054208,1.462417959,0.517588238,7.155983783,4.970117325,1.21577847,0.87338755,18177862,0 days 04:23:00,-0.19504644,-0.223168215,-0.223426213,-0.191692466,0.007965773,1.578812473,2020-11-13 07:19:00-05:00,2020-11-13 18:49:00-05:00,2020-11-13 10:27:00-05:00,1.028163164,18606550,23740488,34699706,12281140,169794505,86207892,16859952,11897485,0.055274313,0.682527268,TRUE,0.675609706,7.155983783,0.843260188,1,3.802181666,1,-0.070503597,0.008710304,35925,,,,0.508706013
11/24/2020,XPEV,B,Medium,,2DGapFade,0.054,0.4361,49072117.36,TRUE,TRUE,FALSE,TRUE,1.378812923,0,TRUE,FALSE,FALSE,2.385387966,2.401036758,2.24943719,0.500103928,2.674643585,2.401036758,0.507162512,0,0.956890097,1.75594921,5.58367528,0.136114037,0.251946129,0.338680984,0.468063031,0.158338185,2.02886057,2.068254705,0.883560584,1.82419904,6679404,0 days 00:43:00,-0.021338506,-0.13024664,-0.052237772,-0.10419842,0.008356237,1.109234359,2020-11-24 07:50:00-05:00,2020-11-24 09:43:00-05:00,2020-11-24 08:59:00-05:00,1.268598933,12363530,16619793,22968844,7769990,99560484,100739297,35442017,80061080,0.143788418,1.551877855,TRUE,1.163275945,2.02886057,0.946125908,3,4.238962532,3,-0.07474359,-0.008762686,30750,,,,0.39578949
11/24/2020,LI,B,Medium,,3DGapFade,0.0594,0.1799,37932733.77,TRUE,TRUE,FALSE,FALSE,1.389622657,0.090284143,TRUE,FALSE,FALSE,1.416762687,1.890643985,0.978378378,0.295046271,1.44879053,1.035072712,0.338008415,0,0.605222863,1.10573714,5.61398588,0.18697611,0.265166414,0.335140464,0.468140185,0.17912777,1.69425184,1.666952811,0.810880311,1.185616344,7092515,0 days 00:10:00,-0.076082388,-0.127784784,-0.096258932,-0.170659941,0.008356237,0.628017583,2020-11-24 08:07:00-05:00,2020-11-24 09:42:00-05:00,2020-11-24 09:32:00-05:00,0.892158089,10058487,12712794,17757837,6794806,64267604,63691481,27079782,41860995,0.022679448,0.996854951,TRUE,0.958024904,1.69425184,0.837349398,4,1.280757468,1,-0.03410475,-0.008762686,30750,,,,0.283756272
11/24/2020,BLNK,C,Small,,GapDownTrendBreak,0.0419,0.6242,12953130.68,FALSE,FALSE,FALSE,TRUE,2.530497597,-0.077037478,TRUE,TRUE,FALSE,4.192945369,13.10454545,2.391256831,0.691930207,2.354594595,3.909810127,0.836758122,4.492363812,1.44116413,1.984128168,6.253238697,0.438317897,0.456471037,0.649453341,1.016268447,0.354938595,4.120443568,6.844020303,4.197366014,5.77983437,5677589,0 days 01:14:00,-0.093780213,-0.194005801,-0.129874315,-0.19432807,0.008356237,2.629873942,2020-11-24 04:09:00-05:00,2020-11-24 09:45:00-05:00,2020-11-24 08:35:00-05:00,3.132821295,5912729,8412454,13163858,4597566,53372644,78606975,23143987,44189513,0.353764509,2.103342097,TRUE,0.80977436,4.120443568,0.886363636,6,6.559341453,2,-0.147527473,-0.008762686,30750,,,,0.555476859
11/24/2020,FCEL,A,Small,,2DBreakoutIB,0.0395,0.7511,2314293.891,FALSE,TRUE,FALSE,TRUE,4.399678429,0.166081871,TRUE,FALSE,FALSE,4.220931009,2.812619503,3.297413793,0.860074627,3.02016129,2.535460993,1.347203487,3.766922364,2.185691149,3.016763149,7.90109693,0.254016427,0.439201609,0.569682747,0.798109699,0.313008489,3.406449082,3.73668484,4.384002497,1.892854257,587868.6663,0 days 04:38:00,-0.230692076,-0.34002006,-0.250752257,-0.262788365,0.008356237,1.963534362,2020-11-24 09:33:00-05:00,2020-11-24 14:25:00-05:00,2020-11-24 09:47:00-05:00,1.399794697,1016441.6,1318413.3,1847060.4,724393.6334,7883524.3,7968808.067,7031701.567,3316300.367,0.286760665,2.054671119,TRUE,1.23223719,3.406449082,0.941176471,7,7.550521874,1,-0.011892963,-0.008762686,30750,,,,1.028746123
11/27/2020,PLTR,A,Medium,,3DGapFade,0.0452,0.2366,73304709.41,TRUE,TRUE,FALSE,TRUE,2.664947124,0.073666093,TRUE,FALSE,TRUE,2.46127067,2.283157895,1.625420875,0.482414449,2.147325933,2.283157895,0.624793869,-0.795224107,1.012072435,-0.769251963,,0.17157558,0.341235443,0.44654468,0.716154807,0.237528696,2.804692832,2.960892698,1.505837538,1.959409587,12577298,0 days 01:52:00,-0.1131773,-0.1625521,-0.102276371,-0.094581597,-0.000467238,1.736842105,2020-11-27 09:36:00-05:00,2020-11-27 11:48:00-05:00,2020-11-27 09:56:00-05:00,1.708920188,25014165,32733828,52497520,17411972,205597193,203256795,85694342,117722583,0.134632101,1.240067404,TRUE,1.384396871,2.804692832,0.884488449,3,4.615173716,1,-0.020722135,0.013639667,28250,,,,0.509086595
12/1/2020,MRNA,A,Medium,,3DGapFade,0.065527831,-3.148172569,26526501.43,TRUE,TRUE,FALSE,TRUE,3.876424387,0.163153071,TRUE,TRUE,FALSE,2.832502133,1.951162791,1.285310008,0.627221103,1.503664036,1.426717662,0.619826311,1.91914102,0.882742581,1.218581897,7.889911801,0.27688265,0.363696623,0.492824621,0.725582002,0.241336613,4.717889215,3.392924837,1.539945873,2.37711272,7344728,0 days 04:33:00,-0.206292919,-0.266407745,-0.206292919,-0.219689294,0.001230954,1.564307709,2020-12-01 09:29:00-05:00,2020-12-01 15:08:00-05:00,2020-12-01 10:35:00-05:00,2.572793274,9647599,13072913,19247152,6401816,125149095,73203064,25850691,43428295,0.146709827,0.923792299,TRUE,0.871620569,4.717889215,0.911863587,3,1.280872963,1,-0.005096041,0.012868573,27875,,,,0.509937101
12/23/2020,QS,B,Medium,,GapDownTrendBreak,0.0712,0.6524,20878682.16,FALSE,FALSE,FALSE,TRUE,1.923906649,-0.073289284,TRUE,FALSE,TRUE,2.898852161,2.297837838,2.235746486,0.654957277,2.297837838,2.297837838,0.542823056,11.1766253,15.69820173,16.78358725,,0.077577597,0.124411732,0.184899745,0.364188742,0.081071592,1.316904956,2.529414642,0.728800077,1.662664095,1619718,0 days 00:18:00,-0.092034093,-0.155056548,-0.098508441,-0.05835109,-0.001927881,0.641504178,2020-12-23 07:00:00-05:00,2020-12-23 09:48:00-05:00,2020-12-23 09:30:00-05:00,2.040617847,2597553,3860463,7603781,1692668,27495240,50007376,12945580,28796242,,,,1.045038704,1.316904955,0.966466202,6,3.371757193,1,-0.115797101,-0.007915282,29925,,,,0.407274481
12/28/2020,BLNK,B,Small,,2DBreakoutIB,0.0921,0.1322,13617508.5,TRUE,TRUE,FALSE,TRUE,1.961412796,0.076565657,TRUE,FALSE,FALSE,2.022340534,6.058278146,1.226911826,0.098989482,4.10440613,4.639153439,0.462410423,5.222749828,0.752654591,1.735186034,6.441938252,0.076011262,0.227148307,0.293062567,0.469493079,0.111200592,1.930798134,1.977018344,1.835231056,1.079950247,1035084,0 days 03:12:00,-0.119909927,-0.150309627,-0.12929255,-0.143366485,0.001156722,2.614846231,2020-12-28 10:01:00-05:00,2020-12-28 15:16:00-05:00,2020-12-28 12:04:00-05:00,1.395687683,3093194,3990782,6393326,1514275,26292660,25591768,26794827,13616488,0.041080341,1.060129542,TRUE,1.462948901,1.930798134,0.503901895,1,1.967558319,1,-0.004297459,-0.000487567,26900,,,,0.369426113
1/15/2021,PLUG,C,Medium,,ConsolidationBreakdown,0.0595,0.2003,54514091.62,FALSE,FALSE,FALSE,TRUE,1.509054561,-0.050946799,TRUE,TRUE,TRUE,1.027135499,6.562874251,0.747371334,-0.043471675,1.62359784,4.383631714,0.257362827,3.387415542,0.523925632,1.052603491,5.455657786,0.060428009,0.130796199,0.173239812,0.266140122,0.083123957,1.467741819,1.67630767,2.475984657,2.982453859,3294178,0 days 00:51:00,-0.047664291,-0.092319873,-0.053048298,0.007680127,-0.002707581,2.436463532,2021-01-15 09:32:00-05:00,2021-01-15 10:26:00-05:00,2021-01-15 09:35:00-05:00,1.825510163,7130236,9444011,14508387,4531427,80012612,89190035,109979125,152793130,-0.017846668,1.299281482,FALSE,1.375586565,1.467741819,0.580375783,0,1.209861763,1,-0.024710425,-0.00734407,26225,,,,0.166171573
1/25/2021,CCIV,B,Medium,,2DBreakoutIB,0.079680199,-0.853242746,52445911.68,TRUE,TRUE,FALSE,FALSE,3.459474725,0.197762864,TRUE,FALSE,FALSE,2.545454545,1.723296033,1.674325674,0.482281285,1.69858871,1.774093264,0.509454827,0,0.941333333,1.366607429,6.232787348,0.253355172,0.188650053,0.267381433,0.407890917,0.010339891,2.236481057,2.143813316,0.732962275,0.604212771,13287443,0 days 00:39:00,-0.067986552,-0.307060142,-0.087037729,-0.089652596,0.001876613,0.624460432,2021-01-25 04:01:00-05:00,2021-01-25 11:16:00-05:00,2021-01-25 10:37:00-05:00,0.727770178,9893924,14023063,21392211,542285,117294288,94443034,28004977,23787893,0.039843376,1.228118732,TRUE,0.04081184,2.236481057,0.614035088,0,0.803323593,1,-0.064313177,0.01527242,25000,,,,0.445847901
1/25/2021,BBBY,A,Medium,,3DGapFade,0.081253268,-1.469516093,19623337.79,TRUE,TRUE,TRUE,FALSE,4.723517835,0.15326051,FALSE,FALSE,FALSE,2.114036728,2.152924195,0.9617045,0.395273128,0.882221153,1.776091015,0.866421371,2.376473587,1.145987954,1.291945429,7.25378683,0.137814169,0.440249365,0.57010709,0.861540691,0.297069747,4.498606809,2.671169563,0.564572267,1.291616685,2704374,0 days 01:38:00,-0.119402985,-0.130022962,-0.120838117,-0.133467279,0.001876613,0.747232014,2021-01-25 10:43:00-05:00,2021-01-25 12:26:00-05:00,2021-01-25 10:47:00-05:00,1.638963602,8639162,11187404,16906304,5829500,88277681,38895446,7022703,16657433,0.037689877,0.689209374,TRUE,2.155582031,4.498606809,0.505720033,1,1.603085087,2,-0.018591565,0.01527242,25000,,,,0.806924053
1/27/2021,AMC,A,Medium,,1DMeanRevert,0.077462312,2.9671,17123921.89,FALSE,TRUE,FALSE,FALSE,9.990269218,3.100806452,FALSE,FALSE,TRUE,1.782331936,3.901204819,9.272727273,4.794871795,4.18877551,2.555944056,3.198803877,3.807385807,4.83882994,4.903845039,10.97074278,1.668841658,0.113355528,0.120730193,0.516645653,0.071922799,7.306693256,3.946032443,3.689700037,4.743557287,28577114.2,0 days 00:39:00,-0.021632252,-0.458702065,-0.583087512,-0.411012783,-0.015280627,2.848392037,2021-01-27 09:13:00-05:00,2021-01-27 06:58:00-05:00,2021-01-27 09:23:00-05:00,3.34088138,1941091.2,2067374.4,8846999.8,1231600.4,125119244.6,46161361.8,26878567.6,44805620.1,0.162014153,1.26896465,TRUE,0.043097438,7.306693257,0.719512195,4,8.39200917,1,-0.211627907,-0.000260491,26375,,,,2.009766436
1/28/2021,PLTR,B,Medium,,GapDownTrendBreak,0.0679,0.0374,63739942.29,FALSE,FALSE,FALSE,TRUE,2.166964059,0.013846154,TRUE,FALSE,FALSE,3.552252944,3.162105263,0.679694138,0.091360751,0.45154185,2.903257651,0.362132711,0,0.509949489,0.610022004,3.874580433,0.067738467,0.062353414,0.100784418,0.153371225,0.041985824,1.333218496,2.747485308,3.550059028,1.170867152,4317646,0 days 00:48:00,-0.098128477,-0.16287304,-0.09939302,-0.074102175,0.003374429,3.683842877,2021-01-28 08:00:00-05:00,2021-01-28 11:22:00-05:00,2021-01-28 10:34:00-05:00,0.91892365,3974403,6423993,9775873,2676174,84979270,172018669,194616820,66543374,0.070197784,0.67311159,TRUE,0.619822468,1.333218496,0.529411765,1,4.814772856,1,-0.097260274,-0.025582969,34675,,,,0.283095914
1/28/2021,BBBY,B,Medium,,GapDownTrendBreak,0.124819833,-1.482757301,27607927.33,FALSE,FALSE,FALSE,TRUE,3.388675834,-0.219512195,TRUE,TRUE,FALSE,3.191383986,2.439999633,0.962909688,0.345503372,1.18760675,2.286621359,0.575319534,2.37242076,0.93269855,1.239126113,4.06792134,0.160210578,0.13912312,0.169987661,0.26785879,0.100461037,2.107747362,3.465283496,4.73408138,2.929573707,4423082,0 days 02:22:00,-0.185077519,-0.271317829,-0.207606589,-0.01501938,0.003374429,4.723517835,2021-01-28 08:22:00-05:00,2021-01-28 11:52:00-05:00,2021-01-28 09:30:00-05:00,2.240474453,3840901,4693007,7395026,2773521,58190536,90316824,88827842,63986233,0.273098961,1.342124498,TRUE,0.627056202,2.107747362,0.920984467,5,1.936245851,2,-0.288275713,-0.025582969,34675,,,,0.479934984
1/28/2021,GME,A,Medium,,2DBreakoutIB,0.0645,0.9971,236404523.4,TRUE,TRUE,FALSE,TRUE,5.940619669,-0.237432016,TRUE,TRUE,FALSE,6.439756199,58.81941309,13.4335512,2.450970178,19.83333333,26.98310454,3.69931213,34.83086053,6.879603573,13.30619402,7.198258868,0.134855491,0.031429043,0.041695124,0.114082487,0.016160588,0.987336776,1.602504946,3.890945693,3.269157654,31880448,0 days 01:09:00,-0.269433962,-0.576415094,-0.269433962,0.432867925,0.003374429,6.80643485,2021-01-28 06:04:00-05:00,2021-01-28 11:30:00-05:00,2021-01-28 10:16:00-05:00,3.740105473,7429968,9856916,26969616,3820436,233410880,378761196,718500364,716744360,0.698729513,5.780344076,TRUE,0.119836334,0.987336776,0.751984733,5,5.844458438,1,-0.483551606,-0.025582969,34675,,,,2.512185303
1/28/2021,AMC,A,Medium,,GapDownTrendBreak,0.066,0.3528,19870196.3,FALSE,FALSE,FALSE,TRUE,5.375813713,-0.39798995,TRUE,TRUE,FALSE,9.990269218,1.893719807,4.960199005,1.71040724,2.755485893,1.11287478,2.003276301,2.866522941,3.337539432,3.632489191,5.194425167,0.487559652,0.131646485,0.163778357,0.294344973,0.079522325,2.971312005,7.035231733,4.743557287,3.946032443,9687906,0 days 01:26:00,-0.279632721,-0.456594324,-0.292153589,0.194490818,0.003374429,3.34088138,2021-01-28 06:04:00-05:00,2021-01-28 11:30:00-05:00,2021-01-28 10:04:00-05:00,1.782331936,2615841.5,3254308.1,5848692.4,1580124.2,59040552.8,125638942.2,44805620.1,46161361.8,0.747388729,4.531931091,TRUE,0.163102759,2.971312005,0.950802139,5,7.118927973,1,-0.479130435,-0.025582969,34675,,,,1.311608794
2/2/2021,INO,A,Small,,2DBreakoutIB,0.058,0.1395,1711269.647,FALSE,FALSE,FALSE,TRUE,2.824009533,0.118514151,TRUE,FALSE,FALSE,3.659489974,0.29753762,1.088057237,0.732420091,0.769589552,0.187852223,0.63272321,0.361792405,0.808060142,0.778543279,4.534279862,0.199019483,0.255322367,0.398528417,0.703729734,0.178101924,2.281613103,4.926944947,1.472398147,2.249172212,340575.9996,0 days 01:05:00,-0.204533474,-0.271481286,-0.217185029,-0.223510807,0.00500461,2.539886905,2021-02-02 07:49:00-05:00,2021-02-02 10:38:00-05:00,2021-02-02 09:33:00-05:00,2.263806365,436925.4166,681989.5832,1204271.333,304780.4167,3904455.25,7875638.417,1684113.583,2812154.833,0.206837333,0.74464352,TRUE,0.894896931,2.281613103,0.746938776,2,4.98129473,1,-0.039007092,-0.019698272,33600,,,,0.498627639
